"time","text","replies","retweets","likes","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
2018-10-04,"oh  goodness  beautiful may need  make  trip  just   can sit    dont even need  drive anywherewait  sounded weird",2,2,126,0,1,1,0,2,0,2,1,1,2
2017-11-17,"",0,11,9,0,0,0,0,0,0,0,0,0,0
2018-10-04," info just refiled   wochos lawsuit   damning regarding model 3 production ramplooks likethey filed  8k knowing   lyingright   capital raiseabuja  musk  risk big time",0,7,32,1,3,1,2,0,1,1,0,2,3
2018-10-04," graph makes  enormously optimistic   future

  now proved    imagindwilliam blake 1790

  18th century english poetry   bit much       build   will come

thank  25913 growth  tesla sales  6 years",2,9,35,0,0,0,0,0,0,0,0,0,2
2018-10-04,"hey 

     can  tell    see   bubbles   

 dreams   crazy 

focus  ",54,60,1400,1,0,0,1,0,1,0,0,1,1
2018-10-04,"buying ",0,6,17,0,0,0,0,0,0,0,0,0,0
2018-10-04,"    love  photo  much     son hanging      autopilot team  ",3,6,136,1,0,1,1,1,1,0,1,1,1
2018-10-04,"true",34,18,644,0,0,0,0,0,0,0,0,0,0
2018-10-04,"people hate   truth   sins pointed    

  like     make  inner child come alive  building rockets electric cars  zoom   

anytime  get away  fixing  future hit ",10,23,391,2,2,1,1,3,1,1,2,2,5
2018-10-04,"ill never buy  gas car  thats  incrediblethis",174,504,6500,1,0,1,1,0,1,0,0,1,0
2018-10-04,"  us arent billionaires  even millionaires   invest  tesla   believe     mission please keep   mind   fun  twitter",8,3,71,0,1,0,0,1,0,0,0,0,1
2018-10-04," live  america   believe  freedom  sho selling  allowed",8,1,64,0,0,0,0,1,0,0,1,0,1
2017-11-17," read trump admin touting fossil fuels  tesla semi drivetrain  guaranteed  last 1m miles =    40 trips around  eah",1,3,4,0,0,0,0,0,0,1,0,0,0
2018-10-04,"sorry   typo   unforgivable     upset   mission    ",169,120,2600,1,0,0,0,0,1,0,0,1,0
2018-10-04,"sho selling   illegal shos   investors  literally hope companies go bankrupt 



$tsla $tslaq",28,12,212,1,1,1,2,1,2,1,1,2,1
2018-10-05,"whoa every 2 dashcam record  store video   forwardfacing camera   car",74,294,4000,0,1,0,0,0,0,0,0,0,1
2018-10-05," want  dedicate 

dont give  weve got  backs






",0,12,36,0,0,0,0,0,0,0,0,0,0
2018-10-05," ",1,9,12,0,0,0,0,0,0,0,0,0,0
2018-10-05,"happy weekend ",0,7,18,0,1,0,0,1,0,0,1,0,1
2018-10-05,"thank  

also  bringing us 

 2 decades  evangelizing bev  dont sound  unreasonable today due   workeffo



seems pretty spot 
doesnt strike    lier 

teslas mission statement   accelerate  worlds transition ",1,6,18,1,2,0,0,1,0,0,2,1,2
2018-10-05,"
go 75  twitter  125 

  will succeed  doubt
also  great band   90s",0,7,13,0,1,0,1,1,1,1,2,1,1
2018-10-05,"haters    done  hu",4,5,23,0,0,0,0,0,0,0,0,0,0
2018-10-05,"  tsla long since 2012  propose  

  

  tesla community will serve  diligent fud fighters    best  suppo  ",6,8,42,0,1,0,0,0,0,0,1,1,1
2017-11-17,"exciting",1,3,2,0,1,0,0,1,0,1,0,0,1
2018-10-05," theres  1st amendment    longsho limit  ability  discuss  topic paicularly one  involves public interest eg  publiclytraded company  long  disclosure  existence  financial interest  made  can debate merits   ",2,6,31,0,2,0,0,0,0,0,0,0,5
2018-10-05,"elon musk  one  us ive said   million times  gets  true purpose  life hes  antibillionaire billionaire   crypto personified  will lead  pack give    years im bullish",2,8,22,0,0,0,0,0,0,0,0,0,1
2018-10-05,"",15,33,186,0,0,0,0,0,0,0,0,0,0
2018-10-06,"made ",8,14,65,0,0,0,0,0,0,0,0,0,0
2018-10-06,"hey",39,121,1700,0,0,0,0,0,0,0,0,0,0
2018-10-06,"exactly    hoping  thanks   confirmation  since  used plural cameras regarding future versions hopefully  means anyall   will activate   parked damagevandalism scenario   just frontfacing array",0,1,48,0,0,0,0,0,0,0,1,0,1
2018-10-06," told  last night     surprise    morning  reaction   truck opened  priceless",1,2,23,0,0,0,1,1,0,1,1,0,2
2018-10-06,"",2,6,11,0,0,0,0,0,0,0,0,0,0
2018-10-06,"   epic onceinalifetime trip  doubt  will   three boys together  way     ",2,2,36,0,0,0,1,0,1,1,1,1,1
2018-10-06,"hey charliethere  approx 42 companies   russell 1k  negative equity right now including $ba  $abbv  arent bankrupt   generate sufficient ebitda  service  debt   everyone  sure $tslas past neg ebitda will continue indefinitely",2,1,24,0,1,0,1,0,3,0,1,3,3
2017-11-17,"hey",2,7,36,0,0,0,0,0,0,0,0,0,0
2018-10-06,"speaking ofintake  $tslaout  yourleave   $tsla bulls  deal ",2,3,49,0,1,0,0,1,0,1,1,0,1
2018-10-06,"still taken aback  ",2,4,21,0,0,0,0,0,0,0,0,0,0
2018-10-06," cant wait  will  fly  cube sats tucked inside payload fairings  f9 flights",3,1,87,0,1,0,0,0,0,0,1,1,0
2018-10-06,"$tsla net debtforward ebitda  per analyst consensus currently sits  378x thats way lower  $f 109x  $gm 53x legacy auto   toxic combination  high leverage  falling revenue  arent  devoting  time  covering bankruptcy scenarios ",8,8,51,1,2,2,1,0,3,0,1,4,2
2018-10-06,"net debt factors  cash $f situation  far  precarious  companys survival hangs   thread   fseries trucks $tslaq  focused   wrong company",4,2,28,1,2,0,2,1,2,0,1,3,1
2018-10-06,"nolidar laser gps camera",2,29,57,0,0,0,0,0,0,0,1,0,1
2018-10-06," ",0,2,4,0,0,0,0,0,0,0,0,0,0
2018-10-06," tesla referral glass cutout will  get 2 copies one  deep space one   home",1,4,62,0,0,0,0,0,0,0,0,0,0
2018-10-06,"fsd  supposed  get 8 cameras eap 4   everyone gettingfeatures early fsd adopters got suckered  paying fori didnt pay  level 5  paid 3k  take advantage  fsd exclusive features  utilize allcamerastechnology",1,4,20,0,1,0,0,1,0,0,2,0,3
2018-10-06,"",1,6,46,0,0,0,0,0,0,0,0,0,0
2013-03-09,"ceo",5,70,22,0,0,0,0,0,0,0,0,0,0
2017-11-17,"asking santa  one   new",2,18,193,0,0,0,0,0,0,0,0,0,0
2018-10-06,"please please tell us  auto lane change will come soon  thing will change  game im sure  know   people think tesla  last  autonomy wtf  wrong  people",4,4,76,0,0,0,1,0,0,0,0,1,0
2018-10-06,"",0,6,16,0,0,0,0,0,0,0,0,0,0
2018-10-06,"interestingly none   shos  media deniedargued  claims made ",1,4,30,0,0,0,0,0,0,0,0,0,0
2018-10-06,"  hold  call  will turn  ahoyhoy  v9 



 tesla community weve known   ahoyhoy easter egg     havent known     now  know",1,4,15,0,0,0,0,0,0,0,0,0,1
2018-10-06," anyone    fan  

pics   mine
 
   cool idea ",5,3,23,0,0,0,0,0,0,0,0,0,1
2018-10-06,"    find  husband  morning hiding    

thanks   software update ",80,316,5100,0,0,0,1,0,0,0,0,0,0
2018-10-06,"",7,12,125,0,0,0,0,0,0,0,0,0,0
2018-10-06,"im sorry    truly  especially  gone   difficult childhood  given  however    elon   childhood induced predisposition  fight back  bullies",4,3,26,1,0,0,2,1,0,0,0,1,1
2018-10-06," newstation  just  installed   block   also  favorite convenience storemy house
",6,6,42,0,0,0,0,1,0,0,1,0,2
2018-10-06,"google debtor  possession financing       proposed according  chucky",1,2,44,1,0,1,1,0,0,0,0,2,0
2017-11-17,"deposit  fingers crossed theyll make  one  racing yellow",141,126,2100,0,0,0,0,0,0,0,0,0,0
2018-10-06,"maximum enjoyment delivered  morning thank ",14,33,304,0,0,0,0,0,0,0,0,0,1
2018-10-07," nerded pretty hard  
 blame",2,2,42,1,1,1,0,1,0,0,1,1,1
2018-10-07,"one piece  advice

 youre timeline  months  months    done  tesla type tweets    done  tesla   look  credible",2,1,30,0,0,0,0,0,0,0,2,0,1
2018-10-07,"",6,26,138,0,0,0,0,0,0,0,0,0,0
2018-10-08,"  love  family buy ",7,14,95,0,0,0,0,1,0,0,0,0,1
2018-10-08,"shocked  worlds great car company 

im shocked 
scoop bankers  inundating",21,54,257,0,0,0,0,0,0,0,0,0,0
2018-10-08,"    treat shareholders",204,257,1000,1,1,1,1,1,1,1,1,1,1
2018-10-08,"lmao markthis always shows people  always say  right things",1,1,21,0,0,0,0,0,0,0,0,0,0
2018-10-08,"  $tsla cut  growth capexyet  procure  equipment  manufacture either  semi  roadster  took deposits   year ago  financing   readily available 

serious question    possibly reconcile ",3,11,61,0,0,0,0,1,0,0,1,0,5
2018-10-08,"best way  silence $tsla sho sellers  
paying attention  media$twtr fud playing right  hands  shos
guarantee  sho sellers go away  sp hits $1000 within 2 years
action  words",1,4,31,1,0,0,0,0,0,0,1,1,3
2017-11-17,"tucked away  ",1,1,12,0,0,0,0,0,0,0,0,0,0
2018-10-08,"   sales cha like   kind  crazy person  ever give  money 
oh man",2,5,47,2,1,0,1,2,1,1,2,1,2
2018-10-08,"im wondering      judge means  heshe says  wants  make sure  punishment  fair meaning     harsh  tesla  elon musk   tweet   fining theranos $500k  actual investor fraud  investigates ",4,3,12,2,0,1,1,0,0,0,0,2,2
2018-10-08,"wow  didnt even realize  theranos  fine $500k  elon  tesla  fine $40m  theranos  actually  fraud ",13,26,122,1,0,0,0,0,0,0,0,1,0
2018-10-08," prob thanks   fun  thanks ",0,4,15,0,1,0,0,1,0,0,0,0,1
2018-10-08," another blue checkmark bot",15,3,78,0,0,0,0,0,1,0,0,0,0
2018-10-08," best vehicle  planet eahthank ",0,7,17,0,0,0,0,0,0,0,0,0,0
2018-10-08,"  due respect  speed   key accounting staff  leaving  company  n = 2 sec probes doj probe   obvious anomalies  teslas financial statement make  hard  believe   deal  pass due diligence",1,3,24,0,2,0,0,2,0,1,5,0,5
2018-10-08,"hi 

  best interest ",21,22,127,0,0,0,0,0,0,0,0,0,1
2018-10-08,"specifically  poion   aicle",1,1,31,0,0,0,0,0,0,0,0,0,0
2018-10-08,"  werent  biased media coverage  example",5,2,35,0,0,0,0,0,0,0,0,1,0
2017-11-17," money shg got  ww2 im sure  can buy  entire team one",0,1,28,1,1,0,0,1,0,1,2,0,1
2018-10-08," bought  model 3   lowest overall probability  injury   car ever tested ",2,15,82,1,1,0,1,0,2,0,0,2,1
2018-10-08,"",13,128,767,0,0,0,0,0,0,0,0,0,0
2018-10-08,"neveri dont ever give ",3,9,34,0,0,0,0,0,0,0,0,0,0
2018-10-08,"awesome work   always awesome mike barnard 
  relevant even today happy hes getting    ",0,19,62,0,1,0,0,1,0,0,2,0,2
2018-10-09,"",1,7,20,0,0,0,0,0,0,0,0,0,0
2018-10-09,"exciting things  going   nevada happy    ",30,30,141,0,2,0,0,2,0,1,1,0,2
2018-10-09,"hi lisa

youre happily smiling next   securities fraudster  recently cost  trusting investors billions  dollars   drugaddled 420 tweet  ducked  nevada payroll taxes  called   today  hope  political opponents dont see ",8,6,47,0,1,0,0,3,0,1,2,0,3
2018-10-09,"successful tech summit hosted ",0,14,33,0,1,0,0,1,0,0,1,0,1
2018-10-09,"watch  strangers react   let  ride  ",2,8,35,1,1,0,2,0,0,0,0,0,0
2018-10-09,"   fantastic afternoon   tech summit    great discussion ",4,21,101,0,0,0,0,0,0,0,0,0,1
2017-11-17,"watch",28,532,879,0,1,0,1,0,0,0,0,0,0
2018-10-09,"   super sweet help us protect  cars 
 winter  coming
 chance model 3 interior floor mats    pipe    light snow falling  denver  im staing  panic haha thanks",1,3,12,0,2,1,1,1,1,2,2,2,4
2018-10-09,"yes always best  attach     criminal investigation   doj  fraud",1,3,19,2,1,1,1,0,0,0,0,2,0
2018-10-09,"new",1,2,20,0,0,0,0,0,0,0,0,0,0
2018-10-09,"  face trolls hahahahahthe guy   legend",2,4,20,0,0,0,0,0,0,0,0,0,0
2018-10-09,"addicted watching",3,3,25,0,0,0,0,0,0,0,0,0,0
2018-10-09,"cheaper requires increasing economies  scale   ev supply chain  tesla  leading  effo people  appreciate ",1,4,44,0,0,0,0,0,0,0,1,0,1
2018-10-09,"tesla really  move away  email elon  said   past   hopes  leverage  tesla app  suppo like finding rattles  think  builtin live chat   great theyd  instant access   account  also use video calls  point  issues",2,5,13,0,1,0,0,0,0,0,2,1,1
2018-10-09,"",4,6,24,0,0,0,0,0,0,0,0,0,0
2018-10-09,"",1,14,64,0,0,0,0,0,0,0,0,0,0
2018-10-09,"",3,4,6,0,0,0,0,0,0,0,0,0,0
2017-11-18," passed  bunch ",10,12,62,0,0,0,0,0,0,0,0,0,0
2018-10-09,"according ",3,4,12,0,0,0,0,0,0,0,0,0,0
2018-10-10," high time",2,39,118,0,1,0,0,0,0,0,0,0,0
2018-10-10,"   people  posted  true       simply acknowledging  appreciating  others hard work        celebrated   will  face  youre   one   tweet whos spreading falsehoods $tsla",3,3,35,0,1,0,0,1,0,0,0,0,1
2018-10-10,"just realized  concept   big middle screen  ",7,10,470,0,0,0,0,0,0,0,0,0,0
2018-10-10,"",15,22,74,0,0,0,0,0,0,0,0,0,0
2018-10-10,"time  burn  shos",2,6,24,0,1,0,0,0,0,0,0,0,0
2018-10-10,"nhtsa rebuffs",12,10,31,0,0,0,0,0,0,0,0,0,0
2018-10-11,"yes  hard  find  sure ",61,43,815,0,0,0,0,0,0,0,0,0,0
2018-10-11,"woot woot just   get   wifi   version 9   car",7,1,73,0,0,0,0,0,0,0,0,0,0
2018-10-11,"  absurd
 will   point  every car  

whats  point   safety rating   doesnt distinguish cars based  safety found   fox news  claims     safest car

 next running  story     highest mountain",5,2,21,1,2,0,2,2,1,1,1,3,2
2017-11-18,"hypothetical ",3,1,10,0,0,0,0,0,0,0,0,0,0
2018-10-11," staff members ",1,5,45,0,0,0,0,0,0,0,0,0,0
2018-10-11," realize   nhtsa  refuted teslas claims      twice yes   regardless  chas theres vehicles  zero driver deaths tesla     list",1,6,21,0,0,0,0,0,0,0,0,0,0
2018-10-11,"beautiful picture",86,28,691,0,0,0,0,1,0,0,0,0,1
2018-10-11,"  absolutely right proud",9,30,462,0,1,0,0,1,0,0,1,0,1
2018-10-11,"truly mind bogglingwhat  possibly   good reason   distinguish safety performance beyondname safest vehicle      coveted award competition   crazy",6,6,68,1,3,0,1,2,1,2,2,2,3
2018-10-11,"  shame  nhtsa doesnt make  information  publicly available",1,20,272,0,0,1,1,0,1,0,0,1,1
2018-10-11,"  accord  civic buyers owning   expensive car everand  american untold story  us auto resurgence vw brought  couesy  silicon valley",0,3,10,0,1,0,0,0,0,0,1,1,1
2018-10-11,"hard  say  sure nhtsa  uses crash sensors  output data  15 star increments",4,3,48,0,1,0,1,1,1,1,1,1,1
2018-10-11,"exactly  tesla  objectively much safer   crash    cars according  nhtsas  calculations   just physics",192,589,7600,0,0,0,1,0,1,1,0,1,1
2018-10-11,"toured factory today  brought  badass 80 year old dad just sho   1 year work anniversary im  pumped today  ever  work   remarkable company thank ",15,40,316,0,0,0,0,1,0,1,1,0,1
2017-11-18,"nice work",5,4,29,0,0,0,0,0,0,0,0,0,0
2018-10-11,"indeed  kind woman  complete stranger   approached   whole foods parking lot gave  old dad    demonstration ride   new model 3 simply   shared  boundless enthusiasm  expressed ",5,7,155,0,1,0,1,2,0,1,1,1,3
2018-10-11,"wow  car  gonna hit  market hard  europe",11,47,372,1,0,0,0,0,0,0,0,1,0
2018-10-11,"congrats  

repoed first  
",7,80,279,0,0,0,0,0,0,0,0,0,0
2018-10-11," will fuher implore 

please raise  ",3,75,198,0,0,0,0,0,0,0,0,0,0
2018-10-11,"hey elon people smaer    found  teslas driver fatality rate    triple   luxury cars whats  view  ",22,9,64,0,0,0,1,2,1,0,1,1,2
2018-10-11,"wow tesla just made  local news story   outselling mercedes

    end  said",7,1,26,0,0,0,0,0,0,0,0,0,0
2018-10-12,"thanks  sharing thisi   one   accident   family     grateful   passion ",1,9,101,0,1,0,1,1,1,1,1,1,2
2018-10-12,"wifey can  come pick     conference im 
 sure babe
wifey ill drop  pin  send    car
 ok ill go   car takes 

     now",11,65,345,1,0,1,1,0,1,0,0,1,1
2018-10-12," staed   april fools day joke might actually  coming soon",7,24,79,0,1,0,0,0,0,0,0,1,0
2018-10-12," trademark  tesqaquila",3,2,7,0,0,0,0,0,0,0,0,0,0
2017-11-18,"   still waiting   likes ",2,9,28,0,0,0,0,0,0,0,0,0,0
2018-10-12,"",4,6,38,0,0,0,0,0,0,0,0,0,0
2018-10-12,"",1,8,39,0,0,0,0,0,0,0,0,0,0
2018-10-12,"ok 
   first  
maybe  
  walk    mall w family tonightseeing two dudes taking selfies  front  ",21,19,150,0,0,0,0,0,0,0,0,0,0
2018-10-12," amazing      cars good looking fun  hell  drive  also super safe  cool",1,3,40,1,2,1,1,3,1,1,2,1,4
2018-10-12,"3rd cancelled delivery   tesla m31st  sept 17 due  logistics oct 1due  tesla selling  car  meet 3rd qtr delivery",25,19,69,0,1,0,0,0,0,0,0,0,1
2018-10-12,"thank  

bonnie im glad  friend  ok",2,1,66,0,1,0,0,2,0,0,1,0,2
2018-10-12,"think   will  

 industry   talking electric  decades",15,180,657,0,0,0,0,1,0,1,0,0,1
2018-10-12,"today  

 

 
   suppoers  elontesla

 
",1,8,24,0,0,0,0,0,0,0,0,0,0
2018-10-12,"watch ",4,7,39,0,1,0,1,0,0,0,0,0,0
2018-10-13,"one   favorite v9 features steering wheel controlled atari games   consolea great way  pass  time   drive  movie much appreciation",2,6,43,0,1,0,0,2,0,0,2,0,2
2017-11-18," dont know   differences besides probably locked spec  color",3,6,103,0,0,0,0,0,0,0,0,0,0
2018-10-13,"  seeing  teslas   dashscreen   autopilot   cool   recognized roadster s3 x  later y semi  pickup",3,8,163,0,0,0,0,1,0,0,1,0,2
2018-10-13,"gotta love  freshly cleaned model3",7,13,134,0,0,0,0,1,0,0,0,0,2
2018-10-13,"",3,14,59,0,0,0,0,0,0,0,0,0,0
2018-10-13,"fits   mazda ",2,2,133,1,0,0,0,0,0,0,0,1,0
2018-10-13," ease cant wait  fill    barrel  teslaquila",6,4,228,0,1,0,0,0,0,0,1,1,1
2018-10-13,"good idea",35,24,936,0,1,0,0,1,0,1,1,0,1
2018-10-13,"whole beer keg fits  model 3 trunk",370,749,12000,1,0,0,0,1,0,0,0,1,2
2018-10-13,"",2,13,47,0,0,0,0,0,0,0,0,0,0
2018-10-13,"congratulations ",9,41,135,0,0,0,0,0,0,0,0,0,0
2018-10-13," greatest car   world can easily fit  keg   trunk well played",109,406,6600,0,0,0,0,0,0,0,0,0,0
2013-04-01,"ceo",4,79,31,0,0,0,0,0,0,0,0,0,0
2017-11-18,"",1,13,10,0,0,0,0,0,0,0,0,0,0
2018-10-13,"pandoras making friends  ever  goestwd = tesla world domination",2,8,56,1,0,0,1,0,1,0,0,1,0
2018-10-13,"international superstar 

",1,11,19,0,0,0,0,1,0,0,1,0,1
2018-10-13,"ordered  bed ",4,6,58,0,0,0,0,0,0,0,0,0,0
2018-10-13,"",0,3,36,0,0,0,0,0,0,0,0,0,0
2018-10-13,"drove ",4,9,92,0,0,0,0,0,0,0,0,0,0
2018-10-13,"
   time  work   ever growing community ",0,5,11,0,1,0,0,0,0,0,0,0,1
2018-10-13,"",1,14,104,0,0,0,0,0,0,0,0,0,0
2018-10-14," 

   
sound   ",1,13,73,0,0,0,0,0,0,0,0,0,0
2018-10-14,"thanks   rise ",1,16,28,0,0,0,0,0,0,0,0,0,0
2018-10-14,"elons diabolical plan",38,187,3300,1,1,1,1,0,0,0,0,1,0
2017-11-19,"watch",4,47,80,0,1,0,1,0,0,0,0,0,0
2018-10-14,"fonite mobile   can buy skins  driving",20,25,1400,0,1,0,0,0,0,0,0,0,0
2018-10-14,"mario ca   wheel",4,7,133,0,0,0,0,0,0,0,0,0,0
2018-10-14,"im gonna buy ",77,573,16000,0,0,0,0,0,0,0,0,0,0
2018-10-14,"stardew valley",2,5,90,0,0,0,0,0,0,0,0,0,0
2018-10-14,"      fun games      tesla classic atari  just  sta",1100,626,16000,0,1,0,0,1,0,0,0,0,2
2018-10-14,"",2,26,66,0,0,0,0,0,0,0,0,0,0
2018-10-14,"holy smokes lunar lander  fun thanks 
pro tip use scroll wheels  attitude  thrust",2,4,52,0,1,0,0,1,0,0,0,0,2
2018-10-14,"",3,2,30,0,0,0,0,0,0,0,0,0,0
2018-10-14,"
  ready  elons ultramodern agave",6,9,42,0,1,0,0,0,0,0,0,0,0
2018-10-14," believe  can fly",11,6,33,0,0,0,0,0,0,0,0,0,0
2017-11-19,"big episode  ",3,6,84,0,0,0,0,0,0,0,0,0,0
2018-10-14,"    joined tesla    man   mission",4,23,103,0,0,0,0,0,0,0,0,0,1
2018-10-14,"thanks",9,22,165,0,0,0,0,0,0,0,0,0,0
2018-10-14,"maybe    pa   safe car version  pokémon go style game",45,51,1100,0,0,0,0,1,0,0,1,0,1
2018-10-14,"",0,23,27,0,0,0,0,0,0,0,0,0,0
2018-10-15," swear ",7,6,27,0,0,0,0,0,0,0,1,0,1
2018-10-15,"unprotecting account   hopefully 
took possession  morningshe absolutely takes  breath away 
 car ever purchased new  proceeds  2010 $tslalong $tsla",6,2,19,1,0,1,1,0,0,0,1,1,0
2018-10-15,"car   future  already    future loves ",3,4,14,0,0,0,0,0,0,0,0,0,0
2018-10-15," love using  model 3 steering wheel  control  lander",6,2,62,0,0,0,0,1,0,0,0,0,2
2018-10-15,"",6,2,24,0,0,0,0,0,0,0,0,0,0
2018-10-15,"mercedes plummets sales  40why tesla taking  front page  norway business daily finansavisen tomorrow",7,12,48,0,2,0,0,0,0,0,0,0,0
2017-11-19,"canadian companies   big buyers   new tesla semiseconomicsgas  2030 higher  electricity  1520 cheaper  us",6,38,155,0,0,0,0,0,0,0,0,0,1
2018-10-15,"yep   dont think $50k tesla m3 outlasts $25k camry  4x bc drivetrain goes 1mm miles need 4 camrys  $100k total 1mm miles  30mpg  camry  $3gal = $100k camry cost b4 maint $020mile m3 cost  electricity  $020kwh  4mikwh = $010mile tesla safer ",2,5,51,0,0,0,0,0,0,0,0,0,1
2018-10-15,"can  falcon 9 sprite  added  lunar lander",1,4,15,0,0,0,1,0,0,0,0,1,0
