"","Date","text","replies","retweets","likes","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"216",2018-05-15," driver   tesla   car  autopilot mode   slammed   back   utah fire truck   weekend",2,4,7,0,0,0,1,0,0,0,1,0,0
"217",2018-05-15,"morgan stanley  getting  negative   profitability  teslas model 3 electric car   production issues",0,5,5,0,1,0,0,1,1,1,0,1,3
"218",2018-05-15," struggling  ramp  tesla  set  increase  model 3production  500 per day  week according  leaked emails",4,13,24,0,1,0,0,0,0,0,0,0,3
"219",2018-05-15,"morgan stanley  getting  negative   profitability  teslas model 3   production issues",1,10,8,0,1,0,0,0,1,0,0,1,2
"220",2018-05-15,"tesla  moving   good direction  shutdown says investor gene munster",3,8,11,0,1,0,0,1,0,1,1,0,1
"221",2018-05-15,"leaked email says tesla may  huge burst  model 3 production  week",7,15,35,0,1,0,0,0,0,0,0,0,2
"222",2018-05-15,"tesla  repoedly losing two energy leaders amid musks reorganization",0,7,5,1,0,0,0,0,1,0,0,1,0
"223",2018-05-15,"elon musk   future anyone will  able  move  mars gas cars will  like steam engines",8,17,41,0,0,0,0,0,0,0,0,0,0
"224",2016-11-22,"elon musk claims teslas solar roof will  cheaper   regular one",5,37,45,0,0,0,0,0,0,0,0,0,0
"225",2017-03-13,"south australias plans  fix  power crisis  involve elon musk",1,12,16,0,0,0,0,0,0,0,0,1,0
"226",2018-05-15,"widely followed morgan stanley analyst  tesla slashes  price target due  model 3 profitability worries",1,19,14,0,1,0,0,0,0,0,1,0,2
"227",2018-05-15,"buy  hold billionaire ron baron  defending  investment  tesla saying  doesnt care   hasnt made much money   electric car maker yet",4,9,18,1,1,0,0,2,0,2,1,0,3
"228",2018-05-15,"tesla ceo elon musk monday told employees  company plans  flatten  structure   works  improve communication  trim activities    vital   success",3,11,22,0,2,0,0,2,0,0,3,0,4
"229",2018-05-15,"amid hardships  tesla ceo",0,4,6,0,0,0,0,0,0,0,0,0,0
"230",2018-05-16,"ever wonder   like  work  elon musk just ask  president  spacex",2,9,12,0,0,0,0,0,0,0,1,0,1
"231",2018-05-16," nhtsa  looking  utah tesla crash  driver said autopilot  engaged",0,5,8,0,1,0,1,1,1,1,1,1,1
"232",2018-05-16,"president  spacex     like working  elon musk",2,13,28,0,0,0,0,0,0,0,1,0,2
"233",2018-05-16,"  quite likely tesla will make   500 model 3 cars per day  week according   leaked internal memo",3,5,7,0,0,0,0,0,0,0,0,0,1
"234",2018-05-16,"george soros fund bought $35 million  tesla bonds  loading   amazon netflix stock",3,15,22,0,0,0,0,0,0,0,0,1,0
"235",2018-05-16," tesla hits  skids one market watcher sees  line   sand via",0,5,14,0,0,0,0,0,0,0,0,0,0
"236",2017-03-14,"elon musks pledge  fix south australias energy issues prompts ukrainian pm  get  touch",2,18,23,0,0,0,0,1,0,0,1,0,1
"237",2018-05-16,"teslas move  shut  production   model 3  six days   big deal    necessarily  bad thing according  venture capitalist gene munster",0,10,11,1,2,1,1,1,1,1,1,1,4
"238",2018-05-16,"george soros fund bought $35 million  tesla bonds  loading   amazon netflix stock",5,31,49,0,0,0,0,0,0,0,0,1,0
"239",2018-05-16,"   key levels  holding teslas stock together   pain might push investors   breaking point one market watcher says",4,8,10,0,0,0,1,0,1,0,0,1,0
"240",2018-05-17,"ever wonder   like  work  elon musk just ask  president  spacex",1,9,11,0,0,0,0,0,0,0,1,0,1
"241",2018-05-17,"tesla may require  much  $10 billion  additional capital  2020  fund  companys operations according  goldman sachs",6,16,32,0,0,0,0,0,0,0,0,0,0
"242",2018-05-17,"last weeks tesla crash   textbook case  distracted driving exacerbated  technology   easy  humans  abuse",6,2,6,2,0,1,3,0,3,1,0,4,1
"243",2018-05-17,"tesla may require  much  $10 billion  additional capital  2020  fund  companys operations according  goldman sachs",2,9,6,0,0,0,0,0,0,0,0,0,0
"244",2018-05-17,"tesla driver  utah crash kept taking  hands  wheel  car sped  autopilot mode",2,10,14,0,0,0,1,0,1,1,0,1,0
"245",2018-05-17,"goldman sachs tesla  going  need  raise $10 billion  2 years  keep going",8,17,18,0,0,0,0,0,0,0,0,0,0
"246",2018-05-18,"dogs  known  mans best friendeven  tech titans like mark zuckerberg  elon musk via",1,5,15,0,0,0,0,0,0,0,0,0,0
"247",2017-03-14,"elon musks spacex  landed  $965 million contract  launch  military satellite",2,22,26,0,1,0,1,0,0,0,0,0,2
"248",2018-05-18," selffunded staup  trying  beat tesla   market   electric trucks",1,40,54,0,0,0,0,1,0,1,0,0,1
"249",2018-05-18,"elon musk offers  details   boring companys tunnels says  ride will cost $1",3,13,24,0,0,0,0,0,0,0,0,1,0
"250",2018-05-18,"elon musk says  ride   boring companys tunnels beneath los angeles will cost $1",3,14,24,0,0,0,0,0,0,0,0,1,0
"251",2018-05-18,"elon musk promises $1 rides  boring companys la tunnels",3,9,19,0,0,0,0,0,0,0,0,1,0
"252",2018-05-19,"tesla ceo elon musk   pulling allnighters   tesla factory lately   youtube star staed  tongueincheek fundraising campaign  get  billionaire  new comfy couch",0,7,20,0,1,0,0,1,1,0,1,0,1
"253",2018-05-19,"ever wonder   like  work  elon musk just ask  president  spacex",2,8,14,0,0,0,0,0,0,0,1,0,1
"254",2018-05-19,"elon musk teases specifications  teslas model 3 calling  amazing",4,13,36,0,0,0,0,0,0,0,0,0,1
"255",2018-05-19,"tesla amazon apple waymo gm ford   leading  selfdriving car race",2,26,31,0,0,0,0,0,0,0,1,0,0
"256",2018-05-19,"iss sides  two tesla directors backs split  musks roles",0,7,2,0,0,0,0,0,0,0,0,1,0
"257",2018-05-20,"ever wonder   like  work  elon musk just ask  president  spacex",0,6,15,0,0,0,0,0,0,0,1,0,1
"258",2017-03-15,"buzz aldrin says    problem  elon musks plans  mars",5,12,20,0,1,0,2,0,1,0,0,1,1
"259",2018-05-20,"mark zuckerberg  elon musk  just     tech titans  prove dogs  mans best friend via",3,16,18,0,0,0,0,1,0,0,1,0,2
"260",2018-05-20,"tesla ceo elon musk   pulling allnighters   tesla factory lately   youtube star staed  tongueincheek fundraising campaign  get  billionaire  new comfy couch",1,11,26,0,1,0,0,1,1,0,1,0,1
"261",2018-05-21,"tesla shares  soar   80  strong model 3 profitability analyst",10,22,41,0,1,0,0,0,0,0,1,0,2
"262",2018-05-21,"apple ge  tesla    move  morning",2,12,10,0,0,0,0,0,0,0,0,0,0
"263",2018-05-21," handwringing  teslas ability  generate profits   model 3  overblown one analyst says",1,5,7,0,1,0,0,0,0,0,1,0,3
"264",2018-05-21," handwringing  teslas ability  generate profits   model 3  overblown according  berenberg",0,14,19,0,0,0,0,0,0,0,0,0,2
"265",2018-05-21,"teslas model 3 sedan   receive  glowing recommendation  consumer repos  found big flaws   braking",4,12,27,0,0,0,0,1,0,0,1,0,3
"266",2018-05-21,"elon musk says making  cheaper model 3 now  cause tesla  die",6,13,19,0,0,0,1,0,1,0,0,1,1
"267",2018-05-21," every town  convinced elon musks boring company   best interests  mind",3,4,7,0,0,0,0,0,0,0,1,1,0
"268",2018-05-21," teslas model 3 sedan   competitive features consumer repos couldnt give   fullthroated endorsement  yet",0,1,6,0,0,0,0,0,0,0,0,0,1
"269",2017-03-15,"breaking tesla announces common stock offering  $250 million",4,43,26,0,0,0,0,0,0,0,1,0,0
"270",2018-05-22,"gm tesla shares rise  china says  will cut tariffs  car pas  vehicles",3,17,25,0,0,0,0,0,0,0,0,0,0
"271",2018-05-22,"elon musk admitted    braking issue   teslas model 3 sedanbut said    fixed   firmware update    days",6,12,11,0,0,0,0,0,0,0,1,0,1
"272",2018-05-22,"spacex  upended  rocket industry making founder",1,39,70,1,0,0,0,0,0,0,0,0,0
"273",2018-05-22," elon musk   17yearold college student  queens university    brief stint    spent  dollar  day  foodand  successfully got  via",5,7,21,0,1,0,1,0,1,0,0,2,1
"274",2018-05-22," elon musk  jeff weiner stay creative  committing   simple routine spending stretches  time letting  minds wander",4,8,19,0,1,0,0,0,0,0,1,0,2
"275",2018-05-22,"teslas model 3 will  another chance   good review  consumer reposif  fixes  pesky little braking issue",0,5,6,0,1,0,0,1,0,2,1,0,2
"276",2018-05-22,"consumer repos will retest model 3  tesla updates braking distance",4,4,8,0,0,0,0,0,0,0,0,0,1
"277",2018-05-22,"elon musk admitted    braking issue   teslas model 3 sedanbut said    fixed   firmware update    days",2,4,8,0,0,0,0,0,0,0,1,0,1
"278",2018-05-22,"spacex  upended  rocket industry making founder",4,13,28,1,0,0,0,0,0,0,0,0,0
"279",2018-05-22,"elon musk  jeff weiner  say     need   creative",0,4,10,0,0,0,0,0,0,0,0,0,1
"280",2017-03-16,"tesla shares  still  sell  capital raise ubs says",2,3,5,0,0,0,0,0,0,0,0,0,0
"281",2018-05-22,"shares  ford general motors  tesla  rose  news  china will slash tariffs   car pas  vehicles  pa  ongoing trade negotiations   us",0,18,21,1,1,0,0,0,0,0,2,0,1
"282",2018-05-22,"elon musk revealed   standard version   tesla model 3priced  $35000is still  long way ",2,9,10,0,1,0,0,0,0,0,0,0,1
"283",2018-05-22,"billionaire elon musk  kept  food spending  $1  day",5,17,32,0,0,0,0,1,0,0,1,0,1
"284",2018-05-22,"elon musk   disruptive pioneer spacex  1   2018 cnbc disruptor 50 list",3,41,70,0,0,0,0,0,0,0,0,0,1
"285",2018-05-23,"tesla  rally 50  media negativity  increasingly immaterial baird",3,7,12,0,0,0,0,0,0,0,0,0,0
"286",2018-05-23,"tesla  slashed   $14000   model x  china  beijing announced major tariff cuts  impoed automobiles",5,20,35,1,0,1,0,0,0,0,0,1,2
"287",2018-05-23,"tesla  slashed   $14000   model x  china  beijing announced major tariff cuts  impoed automobiles",3,23,40,1,0,1,0,0,0,0,0,1,2
"288",2018-05-23,"elon musk   happy  teslas recent media coverage  put  mildly  took  twitter  offer pointed criticism   current news media landscape  pitch   solution",5,25,47,1,1,0,0,1,1,0,1,1,3
"289",2018-05-23,"elon musk  taking aim   news media business   series  tweets",0,7,6,0,0,0,0,0,0,0,1,0,0
"290",2018-05-23,"elon musk complains  holier  thou media hypocrisy",6,13,25,0,0,0,0,0,0,0,0,1,0
"291",2017-03-16,"tesla looks good  2020 despite nearterm risks says analyst",2,14,21,0,2,0,0,1,0,1,2,0,2
"292",2018-05-24,"heres  elon musks big ambitions may  killing tesla",5,16,11,1,0,0,1,0,1,0,0,1,0
"293",2018-05-24,"elon musk   history  wild ideassome    worked ",3,6,12,0,0,0,0,0,0,1,0,1,0
"294",2018-05-24," united auto workers just filed  labor complaint  tesla",0,9,15,1,1,0,0,1,0,1,2,1,2
"295",2018-05-24," united auto workers filed  complaint   nlrb  tesla alleging elon musk threatened  take away stock options   tesla employees  attempt  unionize",2,12,8,1,1,0,0,0,0,0,1,1,1
"296",2018-05-25," united auto workers filed  complaint   nlrb  tesla alleging elon musk threatened  take away stock options   tesla employees  attempt  unionize",4,17,18,1,1,0,0,0,0,0,1,1,1
"297",2018-05-25,"elon musk  mark zuckerberg   1 trait  common",3,6,10,0,0,0,0,0,0,0,0,0,0
"298",2018-05-25,"tesla hires james zhou  china cfo",1,9,9,0,0,0,0,0,0,0,0,0,0
"299",2018-05-25,"tesla flies  equipment  speed  battery production  model 3 sources tell reuters",2,9,19,1,1,0,0,0,0,0,0,1,2
"300",2018-05-25,"elon musk may actually  making  website  rate journalists  credibility  core truth",107,110,321,0,0,0,0,0,0,0,2,0,3
"301",2018-05-25,"analysts  wall street  really divided   trajectory  tesla   shows   stock price forecasts",5,9,7,0,0,0,0,0,0,0,0,0,0
"302",2017-03-17,"tesla will discontinue least expensive model s",2,7,18,0,0,0,0,0,0,0,0,1,1
"303",2018-05-25,"spacex  upended  rocket industry making founder",6,24,45,1,0,0,0,0,0,0,0,0,0
"304",2018-05-25,"heres  elon musks big ambitions may  killing tesla",4,12,12,1,0,0,1,0,1,0,0,1,0
"305",2018-05-25,"analysts  wall street  really divided   trajectory  tesla   shows   stock price forecasts",2,6,15,0,0,0,0,0,0,0,0,0,0
"306",2018-05-25,"tesla  near  top  list  stocks  wall street   confused ",1,5,13,0,1,0,0,0,0,0,1,1,1
"307",2018-05-26,"though elon musk  experience working long hours   pressure  admits     overcome one bad habit   road  success",2,9,21,1,2,1,1,1,1,0,0,2,2
"308",2018-05-26,"tesla hires new chief financial officer  china",2,11,13,0,0,0,0,0,0,0,1,0,1
"309",2018-05-26,"tesla seeks  dismiss securities fraud lawsuit us cou document",1,5,3,2,0,1,1,0,1,1,1,2,0
"310",2018-05-27,"50 books  inspire elon musk jeff bezos   tech titans",2,26,40,0,1,0,0,1,0,0,1,0,1
"311",2018-05-28,"spacex  upended  rocket industry making founder",4,21,67,1,0,0,0,0,0,0,0,0,0
"312",2018-05-28," chief  ibms supercomputer unit likes elon musk  hates ai scaremongering",2,6,9,0,0,0,0,0,0,0,0,0,0
"313",2017-03-21,"chevy bolt discounting proves  dead says tesla bull",2,6,6,0,0,0,0,0,0,0,0,0,0
"314",2018-05-29,"tesla sedan  autopilot mode hit  parked california police car",14,36,29,1,0,0,1,0,0,0,1,1,1
"315",2018-05-29,"google billionaire eric schmidt elon musk  exactly wrong  ai  doesnt understand",9,8,13,0,0,0,0,0,0,0,0,1,0
"316",2018-05-29,"apple disney  tesla  making headlines  morning",2,5,8,0,0,0,0,0,0,0,0,0,0
"317",2018-05-30,"mark zuckerberg  elon musk   testy history  disagreeing   potential  aificial intelligencebut  time zuckerberg declined  dissent heres ",0,6,9,1,1,0,0,0,1,0,0,1,0
"318",2018-05-30,"mark zuckerberg comes  elon musks defense  selfdriving car technology",3,15,25,1,1,0,1,0,0,0,0,0,2
"319",2018-05-30," former executive chairman  google think elon musks take  aificial intelligence  exactly wrong",5,7,9,0,0,0,1,1,0,0,2,1,2
"320",2018-05-30,"consumer repos reversed  earlier decision  recommending teslas model 3and shares rebounded   session",3,10,23,0,0,0,0,0,0,0,0,0,1
"321",2018-05-30,"another tesla driving  autopilot mode   involved   accident",2,12,12,0,0,0,1,0,1,1,0,1,0
"322",2018-05-31,"one wall street firm disagrees  elon musks view  teslas funding requirements  reaffirmed  sell rating   company",4,11,10,1,0,0,1,0,1,0,0,1,0
"323",2018-05-31,"ubs sell tesla shares  carmaker will need  raise capital   fouh quaer  earlier",4,4,10,0,0,0,0,0,0,0,0,0,0
"324",2017-03-21,"elon musks brother  waging war  americas food systemheres   eats instead",2,9,20,0,0,0,1,1,0,0,2,1,2
"325",2018-06-01,"  invested $1000  tesla  2010 heres  much youd  now",2,5,8,0,0,0,0,0,0,0,0,0,0
"326",2018-06-01," $1000 investment  tesla  2010    put  decent chunk  money   pofolio via",8,11,19,1,1,0,0,1,0,1,1,0,2
"327",2018-06-01,"elon musk   challenging words  boeings ceos claim    first space company  reach mars via",1,5,13,1,0,0,0,0,0,0,0,1,0
"328",2018-06-01,"maye musk   workaholic holding  5 jobs  raising 3 kids    time guess  know  elon got   via",6,35,68,0,1,0,0,0,0,1,0,0,0
"329",2018-06-01," $1000 investment  tesla  2010    put  decent chunk  money   pofolio via",2,9,16,1,1,0,0,1,0,1,1,0,2
"330",2018-06-01,"tesla workers say  factory paint shop   mess  fires  worse  tesla let ",6,11,9,0,0,1,1,0,1,0,0,2,0
"331",2018-06-01,"elon musk responds  boeings claim  will beat spacex  mars  ",7,23,61,0,0,0,0,0,0,0,0,0,0
"332",2018-06-01,"elon musks mom  worked 5 jobs   struggled  raise 3 kids   divorce",7,28,95,1,0,1,1,0,1,1,1,1,0
"333",2018-06-02," former executive chairman  google think elon musks take  aificial intelligence  exactly wrong",3,17,12,0,0,0,1,1,0,0,2,1,2
"334",2018-06-02,"damaged homes manmade eahquakes  la backs risk taking  musks boring co",2,3,4,0,1,0,1,0,0,0,0,2,0
"335",2016-11-28,"video says car dealers  attack  tesla",1,6,13,1,0,0,1,0,0,0,0,1,0
"336",2017-03-22,"elon musk slams donald trumps nasa bill saying   nothing  help mission  mars",7,37,46,0,0,0,0,0,0,0,0,0,0
"337",2018-06-02,"  invested $1000  tesla  2010  bet   paid  via",3,9,12,0,0,0,0,0,0,0,0,0,0
"338",2018-06-02,"billionaire elon musk  changing  plan   tunneling venture",1,27,52,0,1,0,0,0,0,0,0,0,0
"339",2018-06-03," former executive chairman  google think elon musks take  aificial intelligence  exactly wrong",8,14,11,0,0,0,1,1,0,0,2,1,2
"340",2018-06-03,"want  think like bill gates  elon musk   50 books   inspired tech titans",4,34,72,0,0,0,0,1,0,1,1,0,1
"341",2018-06-03,"tesla amazon apple waymo gm ford   leading  selfdriving car race",3,21,25,0,0,0,0,0,0,0,1,0,0
"342",2018-06-04,"elon musk faces votes  tuesdays shareholder meeting  will challenge  grip  tesla",2,6,7,1,0,0,1,0,0,0,0,1,0
"343",2018-06-04,"tesla shareholders prepare  swipe right  left  whether  split elon musks job  new app",3,15,21,0,1,0,0,0,0,0,0,1,2
"344",2018-06-05," much cash tesla needs   $10 billion riddle  one can answer",2,2,5,1,1,0,1,1,0,1,1,0,1
"345",2018-06-05,"tesla reveals plans   new factory  shanghai  shareholder meeting",4,7,24,0,0,1,1,0,0,0,0,1,0
"346",2018-06-05,"tesla factories repoedly struggling  high scrap volume  low vehicle production rate",5,9,4,0,1,0,0,0,0,0,0,0,1
"347",2017-03-24,"elon musk  tweeting  lot   model 3",2,6,15,0,0,0,0,0,0,0,0,0,1
"348",2018-06-05,"tesla factories repoedly struggling  high scrap volume  low vehicle production rate",2,5,7,0,1,0,0,0,0,0,0,0,1
"349",2018-06-05," much money tesla will needand  hard  will   get itare critical questions  investors   annual shareholder meeting",2,10,6,1,1,0,0,1,0,1,1,0,1
"350",2018-06-05,"tesla shareholders strike  proposals  change  board",0,7,17,1,1,0,1,0,0,0,0,1,0
"351",2018-06-05,"tesla reveals plans   new factory  shanghai  shareholder meeting",3,7,23,0,0,1,1,0,0,0,0,1,0
"352",2018-06-05," road  sweden can charge  tesla   drives",6,27,49,0,0,0,0,0,0,0,0,0,0
"353",2018-06-05," much cash tesla needs   $10 billion riddle  one can answer",3,5,10,1,1,0,1,1,0,1,1,0,1
"354",2018-06-05,"elon musk  spacex now ray dalio  james cameron  oceanx",2,18,19,0,0,0,0,0,0,0,0,0,0
"355",2018-06-05,"elon musk says  extremely likely tesla will make 5000 model 3 cars per week  months end",2,7,22,0,0,0,0,0,0,0,0,0,1
"356",2018-06-06,"tesla shares pop  positive model 3 production comments  musk  shareholder meeting",3,17,33,0,1,0,0,0,0,1,0,1,2
"357",2018-06-06,"tesla stock rose   4  premarket trading  positive model 3 production comments  elon musk via",5,19,14,0,1,0,0,0,0,0,0,0,2
"358",2017-03-24,"tesla will begin taking solar shingle orders next month",0,49,62,0,0,0,0,0,0,0,0,0,0
"359",2018-06-06,"elon musk  think    like  issue  uh time",3,5,20,0,1,0,0,0,0,0,0,0,0
"360",2018-06-06,"sho sellers betting  tesla lose   $1 billion  single day  stock pops",24,89,238,1,0,1,1,0,1,1,0,1,0
"361",2018-06-06,"tesla amazon apple waymo gm ford   leading  selfdriving car race",2,17,20,0,0,0,0,0,0,0,1,0,0
"362",2018-06-06,"tesla shares headed  best day   two years  elon musks comments  shareholder meeting",4,2,6,0,0,0,0,0,0,0,0,0,0
"363",2018-06-06,"tesla will  likely  able  achieve 5000 model 3 cars  week   end   month says elon musk",3,12,25,0,0,0,0,1,0,0,1,0,2
"364",2018-06-07," think    like  issue  uh time musk says",0,8,18,0,1,0,0,0,0,0,0,0,0
"365",2018-06-07," driver   tesla  fatally crashed  california  march     hands   wheel  new repo reveals via",0,3,6,0,0,0,0,0,0,0,0,0,1
"366",2018-06-07,"daimler launches new electric trucks   seeks  beat  competition  musk  buffett",1,23,21,0,1,0,0,1,0,1,0,1,1
"367",2018-06-08,"teslas comeback  just getting staed one technical analyst says",1,10,20,0,1,0,0,0,0,0,1,0,1
"368",2018-06-08,"tesla shos feel  pain  bullish analyst call brings gain  10  week",3,3,12,0,2,0,1,1,1,0,1,1,2
"369",2017-03-27,"elon musk  founding another company   plans  merge human brains  ai",2,41,41,0,1,0,0,0,0,0,0,0,2
