"time,text,replies,retweets,likes"
"2018-03-28,Morgan Stanley warns Tesla shareholders to brace for more volatility in the company's stock. via @cnbctechhttps://cnb.cx/2pLQBzJ ,2,19,21"
"2018-03-28,""This is a 'critical time’ for Tesla, says Moody's analyst who caused its bonds and stock to drop https://cnb.cx/2GgcXnp "",3,4,8"
"2018-03-28,Elon Musk's brain implant start-up reportedly planned to test on animals https://cnb.cx/2I8kIIv ,28,44,60"
"2018-03-28,""Elon Musk 'may have fallen in love with the wrong thing' and it's hurting Tesla, Bernstein says https://cnb.cx/2uvJAI8 "",3,5,17"
"2018-03-28,Elon Musk deleted both SpaceX and Tesla’s Facebook pages because Facebook gives him “the willies.” via @CNBCMakeIthttps://cnb.cx/2Gqr3BQ ,9,47,118"
"2018-03-29,FCC authorizes Elon Musk's SpaceX to provide broadband satellite services https://www.cnbc.com/2018/03/29/fcc-authorizes-elon-musks-spacex-to-provide-broadband-satellite-services.html …,6,112,244"
"2018-03-29,""Tesla recalls 123,000 Model S cars over potential power-steering failure - Dow Jones https://www.cnbc.com/2018/03/29/tesla-recalls-123000-model-s-cars-over-potential-power-steering-failure-reports.html …"",7,29,34"
"2018-03-29,This Tesla competitor created a smart car that won't start if you're drunk. https://cnb.cx/2Glcxfi pic.twitter.com/YcoLQFaDWr,19,52,111"
"2018-03-29,Tesla is reportedly urging workers see 'how many Model 3s' they can build in a week https://cnb.cx/2GFRvYo ,2,6,6"
"2018-03-29,Tesla is having its worst month ever and this is why it could crash another 20% via @OptionsActionhttps://cnb.cx/2Gn43k7 ,1,7,13"
"2018-03-29,Buying Tesla after big stock market losses has paid off in the past https://cnb.cx/2GIuUKy ,2,12,26"
"2018-03-29,This Tesla competitor created a smart car that won't start if you're drunk. https://cnb.cx/2Glcxfi pic.twitter.com/PLwiSae3mb,4,42,74"
"2018-03-30,Tesla says crashed vehicle had been on autopilot prior to accident https://cnb.cx/2J7eZnq ,3,14,18"
"2018-03-30,Tesla’s ‘day of reckoning’ is near as its plunging stock increases financing risk https://cnb.cx/2uvhoFr ,13,18,38"
"2018-03-30,This Tesla competitor created a smart car that won't start if you're drunk. https://cnb.cx/2Glcxfi pic.twitter.com/yF0RVxfxKc,11,65,79"
"2018-03-30,""Would you believe that a Tesla Model X could pull a 250,000-pound load? Elon Musk has proof. https://cnb.cx/2GAmoNN "",3,5,11"
"2018-03-30,FCC authorizes Elon Musk's SpaceX to provide broadband satellite services  https://cnb.cx/2pQCk49 ,4,26,54"
"2018-03-31,This Tesla competitor created a smart car that won't start if you're drunk. https://cnb.cx/2Glcxfi pic.twitter.com/kV4OBg4tRA,9,37,65"
"2018-03-31,Elon Musk's Boring Company is going to sell “LEGO-like interlocking” hollow bricks. via @CNBCMakeIthttps://cnb.cx/2GivVFJ ,6,4,24"
"2018-03-31,College students can take a program that will guarantee them a job at Elon Musk’s Tesla. via @CNBCMakeIthttps://cnb.cx/2DZ1McA ,1,10,36"
"2018-03-31,This Tesla competitor created a smart car that won't start if you're drunk. pic.twitter.com/k4i11EQr8O,3,53,91"
"2018-04-01,""Elon Musk deleted both SpaceX and Tesla’s Facebook pages because Facebook gives him """"the willies."""" via @CNBCMakeIthttps://cnb.cx/2IV7jEY "",7,55,130"
"2018-04-01,Elon Musk has doubled down on his dire warnings about the danger of artificial intelligence. via @CNBCMakeIthttps://cnb.cx/2J4IC9g ,10,91,163"
"2018-04-02,""Elon Musk has taken direct charge of Model 3 production, according to a report in The Information. https://cnb.cx/2Jgv2Qa "",11,18,41"
"2018-04-02,""Regulators were """"unhappy"""" that Tesla made public information about the fatal crash of its Model X vehicle on Autopilot last month. https://cnb.cx/2GPiJvy "",7,9,9"
"2018-04-02,Tesla is shuffling its leadership after reportedly missing its first-quarter Model 3 production targets. https://cnb.cx/2pYKYgY ,6,11,20"
"2018-04-02,Elon Musk takes charge of Tesla Model 3 production from former Apple executive https://cnb.cx/2H4pxTQ ,2,15,26"
"2018-04-02,Tesla shares are plunging after the company announced a large recall and revealed more details about a fatal Model X crash last month. https://cnb.cx/2InqSEQ pic.twitter.com/imi6f6mwuP,2,15,22"
"2018-04-02,""Tesla's stock is falling for two reasons, UBS analyst says https://cnb.cx/2uBYuMY "",5,14,24"
"2018-04-02,""Tesla stocks plunge for two reasons, says UBS analyst https://cnb.cx/2GLDaJY "",4,17,15"
"2018-04-02,""Tesla will still change transportation, energy industries despite recent stumbles, Gene Munster says https://cnb.cx/2GvK6ay "",7,19,60"
"2018-04-02,NTSB unhappy over Tesla crash statement https://cnb.cx/2H8orGQ ,2,6,12"
"2018-04-02,""Regulators were """"unhappy"""" that Tesla made public information about the fatal crash of its Model X vehicle on Autopilot last month. https://cnb.cx/2H2R7Rw "",0,5,3"
"2018-04-02,Tesla shares drop 7% after its big Model S recall and more questions about Autopilot https://cnb.cx/2H8Hr8d ,2,18,15"
"2018-04-02,Tesla shares are plunging after the company announced a large recall and revealed more details about a fatal Model X crash last month. via @cnbctech https://cnb.cx/2pVkuNo pic.twitter.com/UgtoOg0S2t,1,15,16"
"2018-04-02,Tesla's getting slammed Monday morning. Here are the other stocks we are watching. https://cnb.cx/2H3r0K6 ,2,5,14"
"2018-04-02,Tesla shares are tanking for several reasons including a big recall and more questions about Autopilot https://cnb.cx/2GvRGCp ,4,15,18"
"2018-04-02,""""""If they can't get this Model 3 ramp, they're going to have to raise capital,"""" says a UBS auto analyst on Tesla. pic.twitter.com/gNzYLLah1I"",2,6,10"
"2018-04-03,""Here’s how Elon Musk is changing the way we live on Earth, and maybe one day, on Mars. https://cnb.cx/2uG5hW9 pic.twitter.com/Ef1UTxd9fL"",1,8,24"
"2018-04-03,""Elon Musk wants everyone to know he's grinding away. """"I'm back to sleeping at factory. Car biz is hell,"""" he tweeted. https://cnb.cx/2JfzzSP "",3,6,21"
"2018-04-03,""Elon Musk says he's back to sleeping at the Tesla factory, tweets 'Car biz is hell' https://cnb.cx/2uMgeWa "",4,5,34"
"2018-04-03,""Tesla's Model 3 fell short of producing 2,500 vehicles a week. https://cnb.cx/2GO2hfc "",2,6,14"
"2018-04-03,Tesla’s production rates will increase. But some analysts say it will take longer than expected. https://cnb.cx/2uMjbpC ,5,8,13"
"2018-04-03,One expert wonders: Was Elon Musk's April Fools' joke about Telsa's bankruptcy a prank or a cry for help? https://cnb.cx/2Jeootz ,4,9,11"
"2018-04-03,""We're keeping a close eye on Tesla and Spotify today, after a messy Monday for tech stocks. Here are today's movers. https://cnb.cx/2q2unsO "",2,18,14"
"2018-04-03,""Tesla is facing an ‘existential crisis,' says market watcher (via @TradingNation)https://cnb.cx/2uJQ1HF "",2,12,10"
"2018-04-03,""Tesla misses Model 3 production target of 2,500 vehicles a week. https://cnb.cx/2Je81NK "",1,0,11"
"2018-04-04,A US-China trade war could threaten Tesla most among automakers https://cnb.cx/2JkeVRB ,3,14,12"
"2018-04-04,Tesla and China trade war: Elon Musk's belief China will outsell US gets a new test https://cnb.cx/2JiGc6J ,0,17,15"
"2018-04-04,""In the ‘disconnect’ between Tesla’s shares and bonds, only one can be correct, strategist says. pic.twitter.com/pD8v4SfMK2"",1,5,18"
"2018-04-04,""Tallying the trade war carnage: Boeing, Tesla shares plunge 5% as China announces new tariffs https://cnb.cx/2H7vQpE "",4,21,21"
"2018-04-04,""Boeing, Tesla shares plunge 5% after China hits back on US auto, aerospace industries https://cnb.cx/2Isvj0Y "",4,22,27"
"2018-04-05,""A major disconnect between Tesla shares and bonds could be signaling trouble ahead, via @TradingNationhttps://cnb.cx/2IrGaIH "",1,10,9"
"2018-04-05,This police department is switching to Tesla SUVs — and Elon Musk is pleased https://cnb.cx/2HbTLUR ,3,21,33"
"2018-04-05,Tesla is on pace for its best week since February 2016. https://cnb.cx/2HbWpdm pic.twitter.com/Iyuj2g6x19,3,16,29"
"2018-04-05,""Tesla production briefly halted by paint shop fire in Fremont factory, company says it """" was up and running normally shortly thereafter."""""
"http://cnbc.com/id/105107409 "",1,3,4"
"2018-04-05,A fire at the Tesla Fremont factory temporarily suspended vehicle production on Tuesday morning. via @cnbctechhttps://cnb.cx/2HbUF3T ,3,12,12"
"2018-04-05,""Here’s how Elon Musk is changing the way we live on Earth, and maybe one day, on Mars. https://cnb.cx/2uG5hW9 pic.twitter.com/fvoMvbbjyy"",4,29,39"
"2018-04-06,Elon Musk believes that humans should merge with AI to avoid the risk of becoming irrelevant. https://cnb.cx/2Hgevej pic.twitter.com/LXQ0UbSDrH,9,10,18"
"2018-04-06,""Top VC deals: Spotify goes public, Mobike sells for $2.7 billion and Tesla investor Steve Jurvetson has a new fund https://cnb.cx/2EnQUp3 "",0,2,6"
"2018-04-06,""Elon Musk said that artificial intelligence """"doesn't have to be evil to destroy humanity."""" https://cnb.cx/2Jq5iku "",0,0,2"
"2018-04-06,""Here’s how Elon Musk is changing the way we live on Earth, and maybe one day, on Mars. https://cnb.cx/2uG5hW9 pic.twitter.com/A4kIsVtZI6"",4,20,27"
"2018-04-06,Elon Musk: ‘Mark my words — A.I. is far more dangerous than nukes.’ https://cnb.cx/2Hdk3GC ,30,341,635"
"2018-04-06,Elon Musk warns A.I. could create an ‘immortal dictator from which we can never escape’ https://cnb.cx/2EoAf4L ,23,75,112"
"2018-04-07,""Here’s how Elon Musk is changing the way we live on Earth, and maybe one day, on Mars. https://cnb.cx/2uG5hW9 pic.twitter.com/n3rhtGGMfr"",5,35,51"
"2018-04-08,Elon Musk believes that humans should merge with AI to avoid the risk of becoming irrelevant. https://cnb.cx/2EoJbHn ,53,57,130"
"2018-04-08,College students can take a program that will guarantee them a job at Elon Musk’s Tesla. via @CNBCMakeIthttps://cnb.cx/2H9I01f ,8,38,73"
"2018-04-08,""Here’s how Elon Musk is changing the way we live on Earth, and maybe one day, on Mars. https://cnb.cx/2uG5hW9 pic.twitter.com/bE1P18mPO3"",6,35,53"
"2018-04-09,Elon Musk's next Hyperloop test will aim for half the speed of sound https://cnb.cx/2IFAcEe ,0,18,31"
"2018-04-09,Elon Musk shows off manufacturing hardware for SpaceX's Mars rocket https://cnb.cx/2v2hchf ,2,8,14"
"2018-04-09,Elon Musk: ‘Mark my words — A.I. is far more dangerous than nukes.’ https://cnb.cx/2GMW0wU ,20,104,190"
"2018-04-09,""Here’s how Elon Musk is changing the way we live on Earth, and maybe one day, on Mars. https://cnb.cx/2uG5hW9 pic.twitter.com/VcXpXZLdMS"",1,12,27"
"2018-04-09,Elon Musk: ‘Mark my words — A.I. is far more dangerous than nukes’ https://cnb.cx/2Hc8j77 ,24,123,270"
"2018-04-10,""GM, Tesla shares jump after China's Xi announces plan to lower car tariffs https://cnb.cx/2GMHb1p "",3,25,39"
"2018-04-10,""Goldman Sachs cuts Tesla forecast, predicts Model 3 disappointments and capital raise https://cnb.cx/2HpoU7t "",3,15,16"
"2018-04-10,The U.S. transportation safety agency chairman and Elon Musk discuss the fatal 'autopilot' Tesla crash. via @cnbctechhttps://cnb.cx/2JuYp10 ,1,2,5"
"2018-04-10,Elon Musk calls out Goldman Sachs after negative report on Tesla: 'Place your bets' https://cnb.cx/2IJP8kP ,10,25,67"
"2018-04-10,""Goldman Sachs cuts Tesla price target, predicts Model 3 disappointments and capital raise: https://cnb.cx/2GOHYPx pic.twitter.com/7UCw8NoEUK"",2,11,11"
"2018-04-10,"".@JimCramer assesses the damage in Facebook, Tesla and Amazon's stocks after scandals https://cnb.cx/2IKJpet "",6,17,15"
"2018-04-10,Elon Musk: ‘Mark my words — A.I. is far more dangerous than nukes.’ https://cnb.cx/2JxACh9 ,34,148,328"
"2018-04-10,Elon Musk: ‘Mark my words — A.I. is far more dangerous than nukes’ https://cnb.cx/2GMoydX ,18,110,219"
"2018-04-11,""Family of Tesla crash driver hires law firm, questions autopilot https://cnb.cx/2GReKzp "",1,13,17"
"2018-04-11,Too much competition in electric cars means Tesla stock will drop to $84 by end of 2019: Analyst https://cnb.cx/2Hs11fC ,4,17,22"
"2018-04-11,Elon Musk is so busy he doesn't even have time to go home and shower. And he's sleeping on the floor of the Tesla factory. via @CNBCMakeIthttps://cnb.cx/2qukWmf ,15,44,92"
"2018-04-11,""Here’s how Elon Musk is changing the way we live on Earth, and maybe one day, on Mars. https://cnb.cx/2uG5hW9 pic.twitter.com/2VZaqB0z2A"",0,8,15"
"2018-04-11,Tesla is the biggest short in the US stock market https://cnb.cx/2IOEoSe ,2,7,24"
"2018-04-11,""Elon Musk: Regulate social media, ‘We can't have like willy-nilly proliferation of fake news’ https://cnb.cx/2ILeYVi "",11,21,58"
"2018-04-11,""Elon Musk says he's sleeping on Tesla factory floor, has no time to shower https://cnb.cx/2ECR5wX "",33,61,126"
"2018-04-12,Elon Musk: ‘Mark my words — A.I. is far more dangerous than nukes.’ https://cnb.cx/2JAVKDe ,13,97,157"
"2018-04-12,""The NTSB says it removed Tesla from crash investigation, while Tesla says it withdrew https://cnb.cx/2HmcPmd "",3,21,28"
"2018-04-12,""NTSB says Tesla booted from crash probe. Tesla says it withdrew, to complain to Congress https://cnb.cx/2HvsqgG "",2,3,7"
"2018-04-12,""Federal agency says it booted Tesla from crash probe. Tesla denies, will complain to Congress https://cnb.cx/2IPxdci "",6,8,8"
"2018-04-12,""Federal agency says it booted Tesla from crash probe. Tesla denies, will complain to Congress https://cnb.cx/2JHA1ts "",0,7,6"
"2018-04-13,""Tesla ships flawed parts from suppliers to a local machine shop for fixes, and they're piled up outside"
"http://cnbc.com/id/105103283 pic.twitter.com/LZ8wkGxKv1"",16,40,53"
"2018-04-13,Elon Musk: ‘Mark my words — A.I. is far more dangerous than nukes.’ https://cnb.cx/2GMBLzv ,12,100,156"
"2018-04-13,""Elon Musk admits humans are sometimes superior to robots, in a tweet about Tesla delays https://cnb.cx/2JHD6JO "",4,10,28"
"2018-04-13,Elon Musk: ‘I need to figure out how to be better….And then we can be better at meeting goals’ https://cnb.cx/2GXTyUt ,4,8,35"
"2018-04-13,Elon Musk's early morning tweet at The Economist boosted Tesla stock. https://cnb.cx/2qty0Ik pic.twitter.com/T7l9dW8lgC,0,6,16"
"2018-04-13,Elon Musk's early morning tweet at The Economist boosted Tesla stock. https://cnb.cx/2qty0Ik pic.twitter.com/HtImHDaoTl,3,13,19"
"2018-04-13,Elon Musk tweets late at night Tesla will be profitable and cash flow positive in third quarter; shares rise https://cnb.cx/2JISuFU ,24,42,77"
"2018-04-15,Elon Musk: ‘Mark my words — A.I. is far more dangerous than nukes.’ https://cnb.cx/2GI8hH0 ,9,47,84"
"2018-04-15,""Tesla under-counted worker injuries to make its safety record appear better, report alleges https://cnb.cx/2JMpJIi "",22,83,105"
"2018-04-15,Elon Musk: ‘Mark my words — A.I. is far more dangerous than nukes.’ https://cnb.cx/2JzfDKC ,9,54,108"
"2018-04-16,Elon Musk believes that humans should merge with AI to avoid the risk of becoming irrelevant. https://cnb.cx/2GNMERR ,29,53,92"
"2018-04-16,How to land a job at Tesla https://cnb.cx/2H3qNpj ,1,6,11"
"2018-04-16,Elon Musk's Boring Company raises $113 million to dig tunnels for fast transit https://cnb.cx/2H7EkfB ,6,15,35"
"2018-04-16,Tesla pauses Model 3 production for several days https://www.cnbc.com/2018/04/16/tesla-pauses-model-3-production.html …,5,10,18"
"2018-04-16,""If you want to get a job at Tesla, here are 3 things to keep in mind. https://cnb.cx/2IW4VNl "",0,5,15"
"2018-04-16,Elon Musk: ‘Mark my words — A.I. is far more dangerous than nukes.’ https://cnb.cx/2HvW7hB ,14,91,145"
"2018-04-17,""Elon Musk reportedly raises Tesla Model 3 goal, rips inefficient contractors in internal email https://cnb.cx/2H6s5Ac "",4,18,28"
"2018-04-17,""Tesla, Amazon, Apple, Waymo, GM, Ford... who is leading the self-driving car race? http://cnb.cx/2FyYMFz pic.twitter.com/D9wEwyIToh"",3,8,16"
"2018-04-17,""Elon Musk raises Tesla Model 3 goal, rips inefficient contractors in internal email  https://cnb.cx/2H7Q81r "",1,6,16"
"2018-04-17,China’s new auto rules for foreign owners might please Elon Musk — but hurt Warren Buffett https://cnb.cx/2H7sWoj ,3,4,5"
"2018-04-17,""Bernstein analyst is 'skeptical' about Tesla Model 3's profitability, predicts stock drop https://trib.al/xh2rLUR "",0,5,6"
"2018-04-18,""Tesla, Amazon, Apple, Waymo, GM, Ford... who is leading the self-driving car race? http://cnb.cx/2FyYMFz pic.twitter.com/8EbJSALJHE"",2,15,23"
"2018-04-18,""Elon Musk has some ruthless productivity tricks, and he shared 6 of them in a letter to Tesla employees. https://cnb.cx/2HImvF1 "",3,20,33"
"2018-04-18,""Tesla battery production is the real bottleneck, not Model 3 production https://cnb.cx/2voLmv7 "",2,6,8"
"2018-04-18,California workplace safety agency opens probe into Tesla https://cnb.cx/2F1ahEQ ,0,1,5"
"2018-04-18,Skip Elon Musk's 'production hell.' There's an easier way to invest in the cars of the future. https://cnb.cx/2JVUj2j ,0,1,3"
"2018-04-18,Why Elon Musk wants his employees to use an ancient mental strategy called 'first principles' https://cnb.cx/2JXls4Q ,2,20,41"
"2018-04-18,Elon Musk believes there is a reason to be worried about A.I. https://cnb.cx/2H6pv1d ,5,24,45"
